ExternalId,Name,Account_ExternalId__c,StageName,CloseDate,Amount
OPP000591,Keystone Manufacturing Alliance — Renewal 2026,ACC000091,Prospecting,2026-09-09,
OPP000592,Pacific Fabrication Systems — Expansion 2026,,Qualification,2026-09-10,85967
OPP000593,Pinnacle Parts Group — New Business 2026,ACC000093,Needs Analysis,2026-09-11,
OPP000594,Centennial Industrial Co. — Upgrade 2026,ACC000094,Value Proposition,2026-09-12,86241
OPP000595,Northgate Manufacturing Inc. — Upsell 2026,,Id. Decision Makers,2026-09-13,
OPP000596,Lakeside Engineering Works — Renewal 2026,ACC000096,Perception Analysis,2026-09-14,86515
OPP000597,Thornton Components Group — Expansion 2026,ACC000097,Proposal/Price Quote,2026-09-15,
OPP000598,Broadfield Production Inc. — New Business 2026,,Negotiation/Review,2026-09-16,86789
OPP000599,Sterling Assembly Systems — Upgrade 2026,ACC000099,Closed Won,2026-09-17,
OPP000600,Clearwater Industrial Corp. — Upsell 2026,ACC000100,Closed Lost,2026-09-18,87063
OPP000601,Apex Industrial Systems — Renewal 2026,,Prospecting,2026-09-19,
OPP000602,Precision Components Ltd — Expansion 2026,ACC000102,Qualification,2026-09-20,87337
OPP000603,Granite Manufacturing Co. — New Business 2026,ACC000103,Needs Analysis,2026-09-21,
OPP000604,Ironclad Production Group — Upgrade 2026,,Value Proposition,2026-09-22,87611
OPP000605,Velocity Parts & Assembly — Upsell 2026,ACC000105,Id. Decision Makers,2026-09-23,
OPP000606,Summit Engineering Works — Renewal 2026,ACC000106,Perception Analysis,2026-09-24,87885
OPP000607,BlueForge Manufacturing — Expansion 2026,,Proposal/Price Quote,2026-09-25,
OPP000608,Strata Industrial Solutions — New Business 2026,ACC000108,Negotiation/Review,2026-09-26,88159
OPP000609,Crestline Fabrication Inc. — Upgrade 2026,ACC000109,Closed Won,2026-09-27,
OPP000610,Meridian Parts Systems — Upsell 2026,,Closed Lost,2026-09-28,88433
OPP000611,Ridgeline Manufacturing Group — Renewal 2026,ACC000111,Prospecting,2026-09-29,
OPP000612,Cascade Production Works — Expansion 2026,ACC000112,Qualification,2026-09-30,88707
OPP000613,CoreTech Assembly Co. — New Business 2026,,Needs Analysis,2026-10-01,
OPP000614,Highpoint Industrial Ltd — Upgrade 2026,ACC000114,Value Proposition,2026-10-02,88981
OPP000615,Streamline Parts & Components — Upsell 2026,ACC000115,Id. Decision Makers,2026-10-03,
OPP000616,Keystone Manufacturing Alliance — Renewal 2026,,Perception Analysis,2026-10-04,89255
OPP000617,Pacific Fabrication Systems — Expansion 2026,ACC000117,Proposal/Price Quote,2026-10-05,
OPP000618,Pinnacle Parts Group — New Business 2026,ACC000118,Negotiation/Review,2026-10-06,89529
OPP000619,Centennial Industrial Co. — Upgrade 2026,,Closed Won,2026-10-07,
OPP000620,Northgate Manufacturing Inc. — Upsell 2026,ACC000120,Closed Lost,2026-10-08,89803
OPP000621,Lakeside Engineering Works — Renewal 2026,ACC000121,Prospecting,2026-10-09,
OPP000622,Thornton Components Group — Expansion 2026,,Qualification,2026-10-10,90077
OPP000623,Broadfield Production Inc. — New Business 2026,ACC000123,Needs Analysis,2026-10-11,
OPP000624,Sterling Assembly Systems — Upgrade 2026,ACC000124,Value Proposition,2026-10-12,90351
OPP000625,Clearwater Industrial Corp. — Upsell 2026,,Id. Decision Makers,2026-10-13,
OPP000626,Apex Industrial Systems — Renewal 2026,ACC000126,Perception Analysis,2026-10-14,90625
OPP000627,Precision Components Ltd — Expansion 2026,ACC000127,Proposal/Price Quote,2026-10-15,
OPP000628,Granite Manufacturing Co. — New Business 2026,,Negotiation/Review,2026-10-16,90899
OPP000629,Ironclad Production Group — Upgrade 2026,ACC000129,Closed Won,2026-10-17,
OPP000630,Velocity Parts & Assembly — Upsell 2026,ACC000130,Closed Lost,2026-10-18,91173
OPP000631,Summit Engineering Works — Renewal 2026,,Prospecting,2026-10-19,
OPP000632,BlueForge Manufacturing — Expansion 2026,ACC000132,Qualification,2026-10-20,91447
OPP000633,Strata Industrial Solutions — New Business 2026,ACC000133,Needs Analysis,2026-10-21,
OPP000634,Crestline Fabrication Inc. — Upgrade 2026,,Value Proposition,2026-10-22,91721
OPP000635,Meridian Parts Systems — Upsell 2026,ACC000135,Id. Decision Makers,2026-10-23,
OPP000636,Ridgeline Manufacturing Group — Renewal 2026,ACC000136,Perception Analysis,2026-10-24,91995
OPP000637,Cascade Production Works — Expansion 2026,,Proposal/Price Quote,2026-10-25,
OPP000638,CoreTech Assembly Co. — New Business 2026,ACC000138,Negotiation/Review,2026-10-26,92269
OPP000639,Highpoint Industrial Ltd — Upgrade 2026,ACC000139,Closed Won,2026-10-27,
OPP000640,Streamline Parts & Components — Upsell 2026,,Closed Lost,2026-10-28,92543
OPP000641,Keystone Manufacturing Alliance — Renewal 2026,ACC000141,Prospecting,2026-10-29,
OPP000642,Pacific Fabrication Systems — Expansion 2026,ACC000142,Qualification,2026-10-30,92817
OPP000643,Pinnacle Parts Group — New Business 2026,,Needs Analysis,2026-10-31,
OPP000644,Centennial Industrial Co. — Upgrade 2026,ACC000144,Value Proposition,2026-11-01,93091
OPP000645,Northgate Manufacturing Inc. — Upsell 2026,ACC000145,Id. Decision Makers,2026-11-02,
OPP000646,Lakeside Engineering Works — Renewal 2026,,Perception Analysis,2026-11-03,93365
OPP000647,Thornton Components Group — Expansion 2026,ACC000147,Proposal/Price Quote,2026-11-04,
OPP000648,Broadfield Production Inc. — New Business 2026,ACC000148,Negotiation/Review,2026-11-05,93639
OPP000649,Sterling Assembly Systems — Upgrade 2026,,Closed Won,2026-11-06,
OPP000650,Clearwater Industrial Corp. — Upsell 2026,ACC000150,Closed Lost,2026-11-07,93913
OPP000651,Apex Industrial Systems — Renewal 2026,ACC000151,Prospecting,2026-11-08,
OPP000652,Precision Components Ltd — Expansion 2026,,Qualification,2026-11-09,94187
OPP000653,Granite Manufacturing Co. — New Business 2026,ACC000153,Needs Analysis,2026-11-10,
OPP000654,Ironclad Production Group — Upgrade 2026,ACC000154,Value Proposition,2026-11-11,94461
OPP000655,Velocity Parts & Assembly — Upsell 2026,,Id. Decision Makers,2026-11-12,
OPP000656,Summit Engineering Works — Renewal 2026,ACC000156,Perception Analysis,2026-11-13,94735
OPP000657,BlueForge Manufacturing — Expansion 2026,ACC000157,Proposal/Price Quote,2026-11-14,
OPP000658,Strata Industrial Solutions — New Business 2026,,Negotiation/Review,2026-11-15,95009
OPP000659,Crestline Fabrication Inc. — Upgrade 2026,ACC000159,Closed Won,2026-11-16,
OPP000660,Meridian Parts Systems — Upsell 2026,ACC000160,Closed Lost,2026-11-17,95283
OPP000661,Ridgeline Manufacturing Group — Renewal 2026,,Prospecting,2026-11-18,
OPP000662,Cascade Production Works — Expansion 2026,ACC000162,Qualification,2026-11-19,95557
OPP000663,CoreTech Assembly Co. — New Business 2026,ACC000163,Needs Analysis,2026-11-20,
OPP000664,Highpoint Industrial Ltd — Upgrade 2026,,Value Proposition,2026-11-21,95831
OPP000665,Streamline Parts & Components — Upsell 2026,ACC000165,Id. Decision Makers,2026-11-22,
OPP000666,Keystone Manufacturing Alliance — Renewal 2026,ACC000166,Perception Analysis,2026-11-23,96105
OPP000667,Pacific Fabrication Systems — Expansion 2026,,Proposal/Price Quote,2026-11-24,
OPP000668,Pinnacle Parts Group — New Business 2026,ACC000168,Negotiation/Review,2026-11-25,96379
OPP000669,Centennial Industrial Co. — Upgrade 2026,ACC000169,Closed Won,2026-11-26,
OPP000670,Northgate Manufacturing Inc. — Upsell 2026,,Closed Lost,2026-11-27,96653
OPP000671,Lakeside Engineering Works — Renewal 2026,ACC000171,Prospecting,2026-11-28,
OPP000672,Thornton Components Group — Expansion 2026,ACC000172,Qualification,2026-11-29,96927
OPP000673,Broadfield Production Inc. — New Business 2026,,Needs Analysis,2026-11-30,
OPP000674,Sterling Assembly Systems — Upgrade 2026,ACC000174,Value Proposition,2026-12-01,97201
OPP000675,Clearwater Industrial Corp. — Upsell 2026,ACC000175,Id. Decision Makers,2026-12-02,
OPP000676,Apex Industrial Systems — Renewal 2026,,Perception Analysis,2026-12-03,97475
OPP000677,Precision Components Ltd — Expansion 2026,ACC000177,Proposal/Price Quote,2026-12-04,
OPP000678,Granite Manufacturing Co. — New Business 2026,ACC000178,Negotiation/Review,2026-12-05,97749
OPP000679,Ironclad Production Group — Upgrade 2026,,Closed Won,2026-12-06,
OPP000680,Velocity Parts & Assembly — Upsell 2026,ACC000180,Closed Lost,2026-12-07,98023
OPP000681,Summit Engineering Works — Renewal 2026,ACC000181,Prospecting,2026-12-08,
OPP000682,BlueForge Manufacturing — Expansion 2026,,Qualification,2026-12-09,98297
OPP000683,Strata Industrial Solutions — New Business 2026,ACC000183,Needs Analysis,2026-12-10,
OPP000684,Crestline Fabrication Inc. — Upgrade 2026,ACC000184,Value Proposition,2026-12-11,98571
OPP000685,Meridian Parts Systems — Upsell 2026,,Id. Decision Makers,2026-12-12,
OPP000686,Ridgeline Manufacturing Group — Renewal 2026,ACC000186,Perception Analysis,2026-12-13,98845
OPP000687,Cascade Production Works — Expansion 2026,ACC000187,Proposal/Price Quote,2026-12-14,
OPP000688,CoreTech Assembly Co. — New Business 2026,,Negotiation/Review,2026-12-15,99119
OPP000689,Highpoint Industrial Ltd — Upgrade 2026,ACC000189,Closed Won,2026-12-16,
OPP000690,Streamline Parts & Components — Upsell 2026,ACC000190,Closed Lost,2026-12-17,99393
OPP000691,Keystone Manufacturing Alliance — Renewal 2026,,Prospecting,2026-12-18,
OPP000692,Pacific Fabrication Systems — Expansion 2026,ACC000192,Qualification,2026-12-19,99667
OPP000693,Pinnacle Parts Group — New Business 2026,ACC000193,Needs Analysis,2026-12-20,
OPP000694,Centennial Industrial Co. — Upgrade 2026,,Value Proposition,2026-12-21,99941
OPP000695,Northgate Manufacturing Inc. — Upsell 2026,ACC000195,Id. Decision Makers,2026-12-22,
OPP000696,Lakeside Engineering Works — Renewal 2026,ACC000196,Perception Analysis,2026-12-23,100215
OPP000697,Thornton Components Group — Expansion 2026,,Proposal/Price Quote,2026-12-24,
OPP000698,Broadfield Production Inc. — New Business 2026,ACC000198,Negotiation/Review,2026-12-25,100489
OPP000699,Sterling Assembly Systems — Upgrade 2026,ACC000199,Closed Won,2026-12-26,
OPP000700,Clearwater Industrial Corp. — Upsell 2026,,Closed Lost,2026-12-27,100763
OPP000701,Apex Industrial Systems — Renewal 2026,ACC000201,Prospecting,2026-12-28,
OPP000702,Precision Components Ltd — Expansion 2026,ACC000202,Qualification,2026-12-29,101037
OPP000703,Granite Manufacturing Co. — New Business 2026,,Needs Analysis,2026-12-30,
OPP000704,Ironclad Production Group — Upgrade 2026,ACC000204,Value Proposition,2026-12-31,101311
OPP000705,Velocity Parts & Assembly — Upsell 2026,ACC000205,Id. Decision Makers,2027-01-01,
OPP000706,Summit Engineering Works — Renewal 2026,,Perception Analysis,2027-01-02,101585
OPP000707,BlueForge Manufacturing — Expansion 2026,ACC000207,Proposal/Price Quote,2027-01-03,
OPP000708,Strata Industrial Solutions — New Business 2026,ACC000208,Negotiation/Review,2027-01-04,101859
OPP000709,Crestline Fabrication Inc. — Upgrade 2026,,Closed Won,2027-01-05,
OPP000710,Meridian Parts Systems — Upsell 2026,ACC000210,Closed Lost,2027-01-06,102133
OPP000711,Ridgeline Manufacturing Group — Renewal 2026,ACC000211,Prospecting,2027-01-07,
OPP000712,Cascade Production Works — Expansion 2026,,Qualification,2027-01-08,102407
OPP000713,CoreTech Assembly Co. — New Business 2026,ACC000213,Needs Analysis,2027-01-09,
OPP000714,Highpoint Industrial Ltd — Upgrade 2026,ACC000214,Value Proposition,2027-01-10,102681
OPP000715,Streamline Parts & Components — Upsell 2026,,Id. Decision Makers,2027-01-11,
OPP000716,Keystone Manufacturing Alliance — Renewal 2026,ACC000216,Perception Analysis,2027-01-12,102955
OPP000717,Pacific Fabrication Systems — Expansion 2026,ACC000217,Proposal/Price Quote,2027-01-13,
OPP000718,Pinnacle Parts Group — New Business 2026,,Negotiation/Review,2027-01-14,103229
OPP000719,Centennial Industrial Co. — Upgrade 2026,ACC000219,Closed Won,2027-01-15,
OPP000720,Northgate Manufacturing Inc. — Upsell 2026,ACC000220,Closed Lost,2027-01-16,103503
OPP000721,Lakeside Engineering Works — Renewal 2026,,Prospecting,2027-01-17,
OPP000722,Thornton Components Group — Expansion 2026,ACC000222,Qualification,2027-01-18,103777
OPP000723,Broadfield Production Inc. — New Business 2026,ACC000223,Needs Analysis,2027-01-19,
OPP000724,Sterling Assembly Systems — Upgrade 2026,,Value Proposition,2027-01-20,104051
OPP000725,Clearwater Industrial Corp. — Upsell 2026,ACC000225,Id. Decision Makers,2027-01-21,
OPP000726,Apex Industrial Systems — Renewal 2026,ACC000226,Perception Analysis,2027-01-22,104325
OPP000727,Precision Components Ltd — Expansion 2026,,Proposal/Price Quote,2027-01-23,
OPP000728,Granite Manufacturing Co. — New Business 2026,ACC000228,Negotiation/Review,2027-01-24,104599
OPP000729,Ironclad Production Group — Upgrade 2026,ACC000229,Closed Won,2027-01-25,
OPP000730,Velocity Parts & Assembly — Upsell 2026,,Closed Lost,2027-01-26,104873
OPP000731,Summit Engineering Works — Renewal 2026,ACC000231,Prospecting,2027-01-27,
OPP000732,BlueForge Manufacturing — Expansion 2026,ACC000232,Qualification,2027-01-28,105147
OPP000733,Strata Industrial Solutions — New Business 2026,,Needs Analysis,2027-01-29,
OPP000734,Crestline Fabrication Inc. — Upgrade 2026,ACC000234,Value Proposition,2027-01-30,105421
OPP000735,Meridian Parts Systems — Upsell 2026,ACC000235,Id. Decision Makers,2027-01-31,
OPP000736,Ridgeline Manufacturing Group — Renewal 2026,,Perception Analysis,2027-02-01,105695
OPP000737,Cascade Production Works — Expansion 2026,ACC000237,Proposal/Price Quote,2027-02-02,
OPP000738,CoreTech Assembly Co. — New Business 2026,ACC000238,Negotiation/Review,2027-02-03,105969
OPP000739,Highpoint Industrial Ltd — Upgrade 2026,,Closed Won,2027-02-04,
OPP000740,Streamline Parts & Components — Upsell 2026,ACC000240,Closed Lost,2027-02-05,106243
OPP000741,Keystone Manufacturing Alliance — Renewal 2026,ACC000241,Prospecting,2027-02-06,
OPP000742,Pacific Fabrication Systems — Expansion 2026,,Qualification,2027-02-07,106517
OPP000743,Pinnacle Parts Group — New Business 2026,ACC000243,Needs Analysis,2027-02-08,
OPP000744,Centennial Industrial Co. — Upgrade 2026,ACC000244,Value Proposition,2027-02-09,106791
OPP000745,Northgate Manufacturing Inc. — Upsell 2026,,Id. Decision Makers,2027-02-10,
OPP000746,Lakeside Engineering Works — Renewal 2026,ACC000246,Perception Analysis,2027-02-11,107065
OPP000747,Thornton Components Group — Expansion 2026,ACC000247,Proposal/Price Quote,2027-02-12,
OPP000748,Broadfield Production Inc. — New Business 2026,,Negotiation/Review,2027-02-13,107339
OPP000749,Sterling Assembly Systems — Upgrade 2026,ACC000249,Closed Won,2027-02-14,
OPP000750,Clearwater Industrial Corp. — Upsell 2026,ACC000250,Closed Lost,2027-02-15,107613
OPP000751,Apex Industrial Systems — Renewal 2026,,Prospecting,2027-02-16,
OPP000752,Precision Components Ltd — Expansion 2026,ACC000252,Qualification,2027-02-17,107887
OPP000753,Granite Manufacturing Co. — New Business 2026,ACC000253,Needs Analysis,2027-02-18,
OPP000754,Ironclad Production Group — Upgrade 2026,,Value Proposition,2027-02-19,108161
OPP000755,Velocity Parts & Assembly — Upsell 2026,ACC000255,Id. Decision Makers,2027-02-20,
OPP000756,Summit Engineering Works — Renewal 2026,ACC000256,Perception Analysis,2027-02-21,108435
OPP000757,BlueForge Manufacturing — Expansion 2026,,Proposal/Price Quote,2027-02-22,
OPP000758,Strata Industrial Solutions — New Business 2026,ACC000258,Negotiation/Review,2027-02-23,108709
OPP000759,Crestline Fabrication Inc. — Upgrade 2026,ACC000259,Closed Won,2027-02-24,
OPP000760,Meridian Parts Systems — Upsell 2026,,Closed Lost,2027-02-25,108983
OPP000761,Ridgeline Manufacturing Group — Renewal 2026,ACC000261,Prospecting,2027-02-26,
OPP000762,Cascade Production Works — Expansion 2026,ACC000262,Qualification,2027-02-27,109257
OPP000763,CoreTech Assembly Co. — New Business 2026,,Needs Analysis,2027-02-28,
OPP000764,Highpoint Industrial Ltd — Upgrade 2026,ACC000264,Value Proposition,2027-03-01,109531
OPP000765,Streamline Parts & Components — Upsell 2026,ACC000265,Id. Decision Makers,2027-03-02,
OPP000766,Keystone Manufacturing Alliance — Renewal 2026,,Perception Analysis,2027-03-03,109805
OPP000767,Pacific Fabrication Systems — Expansion 2026,ACC000267,Proposal/Price Quote,2027-03-04,
OPP000768,Pinnacle Parts Group — New Business 2026,ACC000268,Negotiation/Review,2027-03-05,110079
OPP000769,Centennial Industrial Co. — Upgrade 2026,,Closed Won,2027-03-06,
OPP000770,Northgate Manufacturing Inc. — Upsell 2026,ACC000270,Closed Lost,2027-03-07,110353
OPP000771,Lakeside Engineering Works — Renewal 2026,ACC000271,Prospecting,2027-03-08,
OPP000772,Thornton Components Group — Expansion 2026,,Qualification,2027-03-09,110627
OPP000773,Broadfield Production Inc. — New Business 2026,ACC000273,Needs Analysis,2027-03-10,
OPP000774,Sterling Assembly Systems — Upgrade 2026,ACC000274,Value Proposition,2027-03-11,110901
OPP000775,Clearwater Industrial Corp. — Upsell 2026,,Id. Decision Makers,2027-03-12,
OPP000776,Apex Industrial Systems — Renewal 2026,ACC000276,Perception Analysis,2027-03-13,111175
OPP000777,Precision Components Ltd — Expansion 2026,ACC000277,Proposal/Price Quote,2027-03-14,
OPP000778,Granite Manufacturing Co. — New Business 2026,,Negotiation/Review,2027-03-15,111449
OPP000779,Ironclad Production Group — Upgrade 2026,ACC000279,Closed Won,2027-03-16,
OPP000780,Velocity Parts & Assembly — Upsell 2026,ACC000280,Closed Lost,2027-03-17,111723
OPP000781,Summit Engineering Works — Renewal 2026,,Prospecting,2027-03-18,
OPP000782,BlueForge Manufacturing — Expansion 2026,ACC000282,Qualification,2027-03-19,111997
OPP000783,Strata Industrial Solutions — New Business 2026,ACC000283,Needs Analysis,2027-03-20,
OPP000784,Crestline Fabrication Inc. — Upgrade 2026,,Value Proposition,2027-03-21,112271
OPP000785,Meridian Parts Systems — Upsell 2026,ACC000285,Id. Decision Makers,2027-03-22,
OPP000786,Ridgeline Manufacturing Group — Renewal 2026,ACC000286,Perception Analysis,2027-03-23,112545
OPP000787,Cascade Production Works — Expansion 2026,,Proposal/Price Quote,2027-03-24,
OPP000788,CoreTech Assembly Co. — New Business 2026,ACC000288,Negotiation/Review,2027-03-25,112819
OPP000789,Highpoint Industrial Ltd — Upgrade 2026,ACC000289,Closed Won,2027-03-26,
OPP000790,Streamline Parts & Components — Upsell 2026,,Closed Lost,2027-03-27,113093
OPP000791,Keystone Manufacturing Alliance — Renewal 2026,ACC000291,Prospecting,2027-03-28,
OPP000792,Pacific Fabrication Systems — Expansion 2026,ACC000292,Qualification,2027-03-29,113367
OPP000793,Pinnacle Parts Group — New Business 2026,,Needs Analysis,2027-03-30,
OPP000794,Centennial Industrial Co. — Upgrade 2026,ACC000294,Value Proposition,2027-03-31,113641
OPP000795,Northgate Manufacturing Inc. — Upsell 2026,ACC000295,Id. Decision Makers,2027-04-01,
OPP000796,Lakeside Engineering Works — Renewal 2026,,Perception Analysis,2027-04-02,113915
OPP000797,Thornton Components Group — Expansion 2026,ACC000297,Proposal/Price Quote,2027-04-03,
OPP000798,Broadfield Production Inc. — New Business 2026,ACC000298,Negotiation/Review,2027-04-04,114189
OPP000799,Sterling Assembly Systems — Upgrade 2026,,Closed Won,2027-04-05,
OPP000800,Clearwater Industrial Corp. — Upsell 2026,ACC000300,Closed Lost,2027-04-06,114463
